split,image,sha256,brightness,contrast,saturation,box_count,box_area_total,box_area_median,box_area_min,object_extent,slice_id,slice
train,Antenna_268_jpg.rf.7f736e5733ade4b88951d3446c76d404.jpg,971b85586198bd37cf696a927df2aaa4124022bca10e26b3906fb469c98905d2,0.04712567600046775,0.19803698749949064,0.02941449670230641,9.0,0.4077639136462665,0.0029158689289408243,0.0003763121410180234,0.8165148214167822,0,bright_large_objects_many_parts
train,Antenna_269_jpg.rf.c9b13e915348e9efd4aa06729044699b.jpg,d802c9e1e6ae7fc18910eb2d24c2328397f26e18ba05460d0060bb0236c3360b,0.05551895994418101,0.2093210854986731,0.010134274351830575,5.0,0.35160977971435486,0.012121212121212121,0.011443410136220593,0.7347989700930877,2,dark_small_objects_many_parts
train,Antenna_270_jpg.rf.5c084a522a584b0cd098905a7ce71d8a.jpg,b47bb8c953164a0588ce65a47dd93a6c4fdadbe399301c8b80b29d1ecd67c308,0.03983676312011568,0.15868382842422707,0.009397357117895987,10.0,0.1258654078915517,0.00853414317466605,0.00016945049624788187,0.29639532580709055,2,dark_small_objects_many_parts
train,Antenna_271_jpg.rf.9090721347e85001a7a3cf9829ae1abd.jpg,10148249bb3d3b6be8b82a656effdbb4c8329d933fbe82b2f854febf7c5bfcde,0.028158335889977567,0.12324367488146092,0.0025875224786646228,9.0,0.06243920688365133,0.001442529873902423,9.902951079421667e-05,0.07981778570013869,2,dark_small_objects_many_parts
train,Antenna_272_jpg.rf.2701525418cb0b10ecc8af9c8f9868d4.jpg,32ff95360d706319f4870cb0eefa83837aba2c8e69a941de927c9ce1e2df24c6,0.14928878688202024,0.2867436524787537,0.19821451224532782,6.0,0.4061618362271957,0.004966329966329966,0.000708611166127506,0.3875750973790189,0,bright_large_objects_many_parts
train,Antenna_273_jpg.rf.f73563b02bdec1e8bece070e310684f6.jpg,71f20ec45d2c78bcf70f9499ef8d8036d7758f95d73771a713482f3f55268cd2,0.16997489957889803,0.264035456969943,0.2716042612113205,9.0,0.4083272815298959,0.0006271869016967056,0.0002244668911335578,0.410131819282146,0,bright_large_objects_many_parts
train,Antenna_274_jpg.rf.986949749f55b68b78f2c16083b0b35d.jpg,7dcd4a608339ccf23e8b5fdb0eb71db754f1f5102ca28069223ae9a2f6aa7c23,0.114989016138574,0.2386883521607735,0.19317791508693322,6.0,0.28036904997689316,0.004952575867608548,0.001232367245439141,0.25863537334125575,2,dark_small_objects_many_parts
train,Antenna_275_jpg.rf.6096a1e4962228d1728969a6bd9ed574.jpg,e130cd29337459ec7f18d6d0c9fd41361f1b2200e8200385b271dd130228ac17,0.03121133588005304,0.14047917923884742,0.015500565136180205,5.0,0.06671288043837063,0.01675139191479061,0.0004302282080059858,0.28674985145573384,2,dark_small_objects_many_parts
train,Antenna_276_jpg.rf.4211d989f27aaaf8aba4ee69fa370db2.jpg,68c74d5657e6c9d879684d05ad8eae87aada74e68f5f281e8d83d05d23e7b86f,0.040469002900119136,0.14326964489088334,0.013918604570276596,4.0,0.09249686406549153,0.025397768535023436,0.0008021390374331551,0.13543716027376151,2,dark_small_objects_many_parts
train,Antenna_277_jpg.rf.bd3c34746841ae183d40c1a3b2f90ff0.jpg,538deed1089cba22f32da74dbb578aa6da05fbeb0dd9bfc0e663349fa508bbbf,0.05789014498869683,0.1956109679987101,0.02843794916190353,4.0,0.18401223564622257,0.03141876279131181,0.0018023370964547437,0.24734270812702186,2,dark_small_objects_many_parts
train,Antenna_278_jpg.rf.8094d9b18537a62f11a0fb565c3bd5d6.jpg,88bdfbcff56538000ec26a6b6b6857ee094c349b39c770396d5048bef6e1218b,0.03767954654408582,0.16334408456727187,0.04055247587316176,5.0,0.25347263484518384,0.06322043969102792,0.0008098413327171498,0.40972469795999206,2,dark_small_objects_many_parts
train,Antenna_279_jpg.rf.e799664dd6f0142b5bb2e985a8da732c.jpg,7d1d1b148e981664de7099bd65c09ce018a3a859f15320ba163995bef595d029,0.3076221599751011,0.3160310280872837,0.25098568785424324,4.0,0.6073809523809524,0.14367063492063492,0.0873015873015873,0.4527142857142857,0,bright_large_objects_many_parts
train,Antenna_280_jpg.rf.9128941977b3d64464ab8cee3b8328a4.jpg,5c811ebff1a2c64fa6336d463ba7f0e1d3ff3122309efd3b2c7a2a276af952f3,0.33527574723846654,0.27340277173337013,0.2825966629327512,7.0,0.12422027290448344,0.01555190058479532,0.00042641325536062376,0.15787646198830407,2,dark_small_objects_many_parts
train,Antenna_281_jpg.rf.c1fc062724ebf3fc3a27d092c6de8fad.jpg,e11399a5948a2360548f59f31ada335f97e89fc9913f1aadbedb1e71d2d16c8d,0.1267092870679123,0.14874447902767216,0.7139312744140625,6.0,0.30209618379274783,0.046519505733411536,0.00024268408599106112,0.5916300955231527,0,bright_large_objects_many_parts
train,Antenna_282_jpg.rf.121d47e7b27eafad53b96fd971d4a9a9.jpg,33eb19bdbc58c0d531d99fa975b45801d738c69c8f98456217c135fdc9ccc75f,0.3693699937484049,0.21552181461141318,0.3495488484700521,2.0,0.1901046849500458,0.0950523424750229,0.05827329538669745,0.41913784181825425,0,bright_large_objects_many_parts
train,Antenna_283_jpg.rf.aaaab0b82669c3da8cbf1b1933ddce36.jpg,28b4ba2fd0b323acf1c698043d2120c423bbaa03c9961ae142cd64206ce015a8,0.3570049483086267,0.22961466574354267,0.43247677672143076,39.0,0.6504424778761062,0.00034721603960043444,0.0002893466996670287,0.9391748722423032,0,bright_large_objects_many_parts
train,Antenna_284_jpg.rf.28c1df75fc1de71c5875490579028579.jpg,835c0c436f19367d42343455269f8f7bdb542c294652c1897f14ad507dfb567b,0.33883076797385625,0.29565208750961847,0.443939328661152,3.0,0.059845833333333334,0.0176375,0.01275,0.07083333333333336,2,dark_small_objects_many_parts
train,Antenna_285_jpg.rf.ab74f0ec2b639eccc5836a7819e301d9.jpg,098d8c89be0350ae6ac3c4736f7c9b731844a860610fee59f15d22178b469eec,0.31280686856970064,0.1850044152696097,0.5145026113472733,4.0,0.216258374415371,0.04642775881683732,0.03013019845784351,0.4837441537100241,0,bright_large_objects_many_parts
train,Antenna_286_jpg.rf.d917caacc31f8e5c16538a8bbbfe1bae.jpg,9a7301094abf8f49a2d9e8c871ec9dc61f14ce8defef27bbcbbe1cd3f72033cd,0.09956562032804324,0.16959621319130685,0.16533810484643077,8.0,0.2886443823313783,0.01650419263196481,0.0001718291788856305,0.6327151301319648,2,dark_small_objects_many_parts
train,Antenna_287_jpg.rf.88a94d1896502266eb2712c56d6e6d28.jpg,2d2621f1719feaa6c349d5bf13957a778338f2ceba158b2a5e87e23cbc072ca4,0.16642564906095622,0.2166021128137936,0.29565196317784925,15.0,0.5343269383224988,0.004994450610432853,0.0026755985413033133,0.841029808149675,0,bright_large_objects_many_parts
train,Antenna_288_jpg.rf.ce7df7f227365fd598f3e4633278bc50.jpg,e7dd3c615d0fcaab756753bece0e41ce24d8bb229de510c35adff7485f429f31,0.8500018259731077,0.21123636168182,0.07355657091327741,5.0,0.4849217356845651,0.05040618189023183,0.0315236774321379,0.8476520705369528,0,bright_large_objects_many_parts
train,Antenna_289_jpg.rf.ab48b4cb7cd6b4d9b44a8bae761e0bb7.jpg,59babf4df834eae9d265e69273fc38d2ba41952185dddd071106ec9a08297282,0.8858252690878525,0.27557527971306295,0.0028143885088901892,5.0,0.5683238466743621,0.10568005413366238,0.07033395693189508,0.5448791943637304,0,bright_large_objects_many_parts
train,Antenna_290_jpg.rf.32131759dc60156f9439111f4089aae7.jpg,e68e97d8d18039988b9973a1068444488c9b5fb0bf24d666fcbf3be2c70bc942,0.8915852270956077,0.1681442332909071,0.0033397237459818524,5.0,0.6194554848966614,0.10017885532591417,0.031796502384737683,0.6687996820349761,0,bright_large_objects_many_parts
train,Antenna_291_jpg.rf.a2632568711369fbc07e8ac61382730e.jpg,c54f1a0afa7f19cca61708cbc21ba9cbc883afff1d8d7fdddb258466b29551f1,0.8120998886468168,0.2818994390060261,0.1791458578670726,4.0,0.6939456790123457,0.1574222222222222,0.11559506172839507,0.6543012345679013,0,bright_large_objects_many_parts
train,Antenna_292_jpg.rf.efdbb4a06395f35edfb26fe062654345.jpg,c93e55360f4ac7b22c192340481b6df45ea5cc588893222d0a9421dff77b871e,0.9276692326313242,0.17657023653670115,0.07124116934982,4.0,0.3483259259259259,0.08667654320987654,0.04053333333333334,0.5847901234567902,0,bright_large_objects_many_parts
train,Antenna_293_jpg.rf.94c4081ff9904caecb57ecd30e815805.jpg,b7e5cf961bfc70a720cd22d3a1edf4505edac67e5d937416f90026c3085eb362,0.8922697797495422,0.2504691372075239,0.04455541348924824,8.0,0.4007307677032448,0.044084356010961515,0.011438103181222448,0.5329441201000834,0,bright_large_objects_many_parts
train,Antenna_294_jpg.rf.c63c6d157702a6c39cbc028177e3b144.jpg,f257efd6e51f09ed9a1bd7a8a8b436422ed926251169fd21640627b930197ae0,0.32483398426046467,0.20426483369090254,0.012043097439934225,11.0,0.658243317734539,0.006460011962985118,0.002012596319622814,0.8432989690721651,0,bright_large_objects_many_parts
train,Antenna_295_jpg.rf.bfb1b1fa96959de4babf33ff61ca4433.jpg,a3d86d1f2d85cd1d1007548406c225bbbb844095e35a91c00c3e53f3df44f9ea,0.14467882107880495,0.21966415743422726,0.19092128978056067,16.0,0.6343259411675048,0.005248818777625362,0.0019718792866941014,0.8353909465020575,0,bright_large_objects_many_parts
train,Antenna_296_jpg.rf.13b21244885fc4352f3fd07805a64c31.jpg,3bb71b2abeb807590295307203fa47b56a90610cd700453e503acd0f61f90a5d,0.1843746719160105,0.2547460302807229,0.622879088158701,9.0,0.5704625984251969,0.016929133858267716,0.0018700787401574805,0.89744094488189,0,bright_large_objects_many_parts
train,Antenna_297_jpg.rf.89e42ffd51c47c7fcb432fde3d8cf709.jpg,f957602831e7a00572f49f5a2fddfdb815b548a38b436b9a2199442e16ab132f,0.11442222589926736,0.1767698723728148,0.5804503796147366,6.0,0.44252930145335206,0.04550164088138772,0.002039381153305204,0.6664908579465542,0,bright_large_objects_many_parts
train,Antenna_298_jpg.rf.94ec1c3b2a2b8f925ead0ce1aa291a2a.jpg,9a5cee1896a4062b500d9f298764aa85a7f24903b3a0543064f7cc1a8f29b616,0.04004719337907563,0.13548321879790798,0.0,6.0,0.16076864855773274,0.018564460516356907,0.0056513329408796565,0.21217727693213356,2,dark_small_objects_many_parts
train,Antenna_299_jpg.rf.9d8e6383a81ed0c0db1b50b39d6a28d3.jpg,797ce25966c9aa34d33740f4d1330dc5b7aad5c77423039c7b4dce887c54c473,0.864667298560049,0.23133992147870466,0.026814653359207453,4.0,0.4074169921875,0.10338867187499999,0.07152099609375,0.5406005859374999,0,bright_large_objects_many_parts
train,Antenna_300_jpg.rf.c9ef84eca9c58f1b49b1f6619a30c4e6.jpg,6e3d8c96737184a7a8a175c381cf3182a5a4a5c1ac589569107a091c00d0cd55,0.8840965519478112,0.21148403897114137,0.03823958378212125,7.0,0.37377599243856335,0.029829867674858224,0.00041587901701323253,0.5058778355387523,0,bright_large_objects_many_parts
train,Antenna_84_jpg.rf.bc8b2ba92a673c39fd01ad6965210fc5.jpg,02d5b0bc926d3a0c15442b22cf84436f39148e38405d89dd8aeb2b6e97eed750,0.015626045828982013,0.09460215691773294,0.08666547139485677,9.0,0.16291881880630674,0.0036772859049469977,0.0005927204254684306,0.21064826948484397,2,dark_small_objects_many_parts
train,Antenna_85_jpg.rf.a2c3ece2ec0ce8301f483669c0b065e9.jpg,195f38599117dbb9dd8fa4719197a6fa54a6e1fa8fa13ef426811ffc43847206,0.014285951092276669,0.07564410241053063,0.03621072582170075,11.0,0.1569795182164088,0.003084565479478567,0.0011128628396550127,0.21183774244751868,2,dark_small_objects_many_parts
train,Antenna_86_jpg.rf.da519efd6825e3e2c4f8cd40d335a309.jpg,9f8c56b458329ff2a325fbf6abdbf72904d3555291730a5566319a888f00f160,0.014249013786317105,0.06045617903246943,0.036986343533385035,11.0,0.24338229661020366,0.003419230753722647,0.0003427294977198408,0.3475142703154589,2,dark_small_objects_many_parts
train,Antenna_87_jpg.rf.ed78fbc706d0953b255f70d663c744c0.jpg,5c1c6879c58ba1e01de592bbd0ea492cc9bef82eacdff9e1ea5d1fc5b562cea8,0.009998024265248439,0.07666179431935237,0.05432936350504557,6.0,0.06927436773127857,0.01073616952072976,0.001451560225636973,0.1296081997024302,2,dark_small_objects_many_parts
train,Antenna_88_jpg.rf.64cd249c2acc62ef17513280ef1bbbd7.jpg,0d8fd4adbc34a81f0d760d80810d47fe66095a4a384afff90e25ad146636a144,0.015657306554102756,0.092751685409081,0.049358943864410997,5.0,0.12690668483805023,0.027853827885278355,0.004892295575294982,0.18992859130112213,2,dark_small_objects_many_parts
train,Antenna_89_jpg.rf.287a4f34dca5534860a2e2ecdd1066c7.jpg,f4774ddca5eeaa396c6302e5a796c69b99415eead3916b301029f78cf02ad7aa,0.013886598095994672,0.09013342522284369,0.03907426198323568,6.0,0.07956297284910359,0.011539903793813935,0.0014999455664915387,0.14620437161554622,2,dark_small_objects_many_parts
train,Antenna_90_jpg.rf.62f42011bfb4676d07563e4e27d4bb0d.jpg,b60a8603d084b566e53cfa77c9cebbc52c73c6edb9db5dbd79f4fd811ac559d6,0.01191030464659766,0.07290103125591892,0.015332624024035884,6.0,0.13575313799096,0.0172829749458017,0.0015322024603945824,0.21987105306662258,2,dark_small_objects_many_parts
train,Antenna_91_jpg.rf.a994c25894bf916a6dab8065d9e725e4.jpg,a5956b142306ae40fa417ded74f2dd84e6d18093df364d60eb8c3951f9afcf60,0.02993991073010027,0.14499623064917777,0.08311679316501991,2.0,0.17544927805039334,0.08772463902519667,0.022192743005294162,0.15325653504509923,2,dark_small_objects_many_parts
train,Antenna_92_jpg.rf.c221c5c8979b3fead12b74aca4cdb8a9.jpg,e0f1bf3e35a36a4ae6a703c8b4e0d1c2f72d2c577a469fc8056735ffc717f61a,0.030661980245973046,0.1556448268114085,0.044578024920295264,2.0,0.11849838782732348,0.05924919391366174,0.026456029149479792,0.10925141157511759,2,dark_small_objects_many_parts
train,Antenna_93_jpg.rf.4895f6fde05beba646ee18f0a15b0e48.jpg,81e10953eccc6073dd0afe64b70c85da070789dfdd855117b8a95565fb1a96d4,0.012989740489335499,0.08800899088487252,0.0707932341332529,2.0,0.1138722116267286,0.0569361058133643,0.01882727374140992,0.11902256235324794,2,dark_small_objects_many_parts
train,Antenna_94_jpg.rf.44b9e63788c8df0ba236faca39af34d8.jpg,4a49bf0fda5c7bcb724d11e26205b873c4478843ec08b4bd811291870f4341a8,0.016081210630744296,0.10039895353035419,0.06623932333553538,2.0,0.11693258443577988,0.05846629221788994,0.01879501684750688,0.11928196154171825,2,dark_small_objects_many_parts
train,Antenna_95_jpg.rf.3bdbd990fff488c964f6cce21ee26d00.jpg,74ee4a7d346e53ea87e62a86cae4c7a60a99f4a32792ee10c3afeb2e95bd739d,0.02008071760625807,0.11808128584321415,0.0754425796807981,6.0,0.19610309840906312,0.012992808056696867,0.0015805878012491482,0.38800204831276286,2,dark_small_objects_many_parts
train,Antenna_96_jpg.rf.026827ba9fc8958b5d8a2f0611e0010e.jpg,c8f6ba7013a75ad6f45bb7d4c3f46ae8c7d339322db12da776fb11df3ba18333,0.053296679592878995,0.12893161226368302,0.04284799239214729,42.0,0.5232014429583872,0.0007795416026568928,0.000629009431109355,0.9484843963995928,0,bright_large_objects_many_parts
train,Antenna_97_jpg.rf.5d6740a25e42af260e6098baf0ad9248.jpg,24d1e0bc1654a7d064fc7e63aa9bfb06696539739019af2f4eeb9a621b768cd6,0.09094309433267721,0.17583935142375673,0.04365073933320887,41.0,0.6072938213263765,0.0019918631985129573,0.0017405282335184072,0.9194061505832449,0,bright_large_objects_many_parts
train,Antenna_98_jpg.rf.475681bc1f57d830b894a57d8c66688c.jpg,15ba851ea65f353d3e7b3e83b4e270cb15f40886bea0f16524c3b3994ec3bb8c,0.01683916330571706,0.09494174984625776,0.06719293033375459,4.0,0.11290181673514535,0.023320390254654735,0.0040536163338158425,0.1271459234678311,2,dark_small_objects_many_parts
train,Antenna_99_jpg.rf.e502ec77a73199b089f1b1e4b6d33afe.jpg,2e13e096da031d15be8d25aa5132ab76f2e733572db6c2146fe8c8c614dc9c3a,0.031075174190521283,0.15480571402160712,0.05768832038430607,8.0,0.16093501983126957,0.007924443602181103,0.0002661193747001117,0.26200258861573583,2,dark_small_objects_many_parts
train,Apollo-Command-and-Service-Module-reaction-control-system-RCS-thrusters_JPG.rf.99b090fc89e0622a6b47aef324126959.jpg,7461f7bd308277f33864b14132406f2bf628e8b3e0683968716638e5a90fe89c,0.6482422718893307,0.23754027479737108,0.08871346267999387,4.0,0.13475080475080475,0.03271339771339771,0.029896769896769898,0.543102453102453,0,bright_large_objects_many_parts
train,Artist_pictureUlysses_after_deployment_jpg.rf.1260c5f42cd929ab1370bc6aac7bebb5.jpg,ab74f61dc07d199c9acca2ce53518158fcbf2b0955fb2ab598c0d5a8e6f28302,0.23162662758106864,0.23258198483166542,0.6086691463694853,11.0,0.17773761450165862,7.009103588661038e-05,3.8874019903498196e-05,0.28941413318003617,0,bright_large_objects_many_parts
train,Benefits_0_jpg.rf.37accdf67b43169b12b3b466eef91a80.jpg,49fef968364165619c826f22187b670a3f0fe6e0c60597927898a51539cbe7ad,0.8084452454012941,0.293631886183668,0.1287785997577742,1.0,0.14171448600832562,0.14171448600832562,0.14171448600832562,0.14171448600832562,1,bright_large_objects_few_parts
train,Body_100_jpg.rf.ee310999ea07a31831c79e20277a6a1a.jpg,3b5b313a9e2e8143199f6e1c7d5ffb3de49bc8d597fc667e4b8ee339ec89212f,0.06616463862171794,0.19666811602248752,0.050773844999425555,5.0,0.19932438947001213,0.037640657238972246,0.0010307706062088152,0.18072143424367207,2,dark_small_objects_many_parts
train,Body_101_jpg.rf.f3b39bb6dc930c1a04b7fa8714a29fbe.jpg,5cc1fdcead6b56116f9d66d6f0fa7a608ddf4e3fb7b3c024f0df06da13eff9ae,0.058418088848590254,0.1450858315870141,0.029366485745299094,4.0,0.26070081883154794,0.03417583053289788,0.01117544662343741,0.21421797292298847,2,dark_small_objects_many_parts
train,Body_102_jpg.rf.6c8feef0ef6c678e6f2cdfd8df87a4fc.jpg,00e838f7fa534f15299dd011a60510df7377a53b9e9fb2d7276654b8b5da1cff,0.08177870969229943,0.2515087302211885,0.029570433672736672,4.0,0.27399916206062963,0.04612873763907953,0.038380427980162925,0.2460684340525938,2,dark_small_objects_many_parts
train,Body_103_jpg.rf.fa0892096f0959135ab6e6691cc62b6c.jpg,14a7911a6818ea5c2b7ac86e8e3d94bb7fa4b0dcd5c1ba2093ca99facac513b0,0.07404441724870937,0.2171168607831184,0.03970719505758846,2.0,0.13593024417693494,0.06796512208846747,0.03868194591259136,0.3034146905847519,2,dark_small_objects_many_parts
train,Body_104_jpg.rf.d8befe523aa7b14e597ec46127a4f5e5.jpg,9f095efda882993f92fc4c18b1788ef5dbd2a691b0de287109fafc14f9b8a6c5,0.043956784217069264,0.12739544932662275,0.042264770059024584,4.0,0.22897657451086603,0.030888934467180995,0.004645479772879864,0.16255322580362422,2,dark_small_objects_many_parts
train,Body_105_jpg.rf.f71f9b95dac1967ff394c33db14fe255.jpg,999aaa386ab9d00b333fdc388030c7e0509419d5c40b82dda1a93b0245ba42a7,0.0646684194716651,0.13535652081132651,0.07259771309646906,4.0,0.38132201589279985,0.044659714224108464,0.009592477478188158,0.28241010996639476,2,dark_small_objects_many_parts
train,Body_107_jpg.rf.754eff9482c2e99a9d2f265ba935c113.jpg,677c18d2423872dd2bc1be374ab43cffc3f0f30fb57f2079760694d85c6c92cb,0.037663164528319505,0.14184301465514695,0.1149175157733992,3.0,0.10917052767391186,0.0441530939771793,0.018553870911758676,0.14202546424120036,2,dark_small_objects_many_parts
train,Body_108_jpg.rf.7d71122c3d4ce5a8563cb2257c3ccb7f.jpg,8ddb6915b50854ba0c2e38d3352955569a9d7c29e4bbcba972eb7b6baef20cc7,0.04995191765164415,0.16376430996566718,0.14404033586090687,3.0,0.3373144218481296,0.15281875441539705,0.031433244455663714,0.7286636620054098,0,bright_large_objects_many_parts
train,Body_109_jpg.rf.40ea67b6a73a15dae96ea632450d50e0.jpg,d93d8fef43a1fda3031e6b3fb02d19c970f698bd936fe0ee0e421f2afb784695,0.051984716354360846,0.15533860046124098,0.06534383437212776,3.0,0.17018583672102755,0.03926745166509772,0.029129787692809325,0.19521533113505718,2,dark_small_objects_many_parts
train,Body_110_jpg.rf.3fdc22cb9c61125170206bbc7a97bf1b.jpg,4e94a5ba806173f419c4ffdeb4b79cc11c570c1b5a76e18b08045ce5e51583e0,0.1012424759296949,0.2705112348184275,0.014620354596306296,4.0,0.24862607744453036,0.03432834251034715,0.0008098911905926406,0.2798962918553345,2,dark_small_objects_many_parts
train,Body_111_jpg.rf.4d0e3df0d2cb3a0d3d71e5e871946cbd.jpg,e3e57c2a4a9aba9296923757ffeb2f798545e6b329dda2252650c143bf2f7b3f,0.03659694184783952,0.11420250745377118,0.1183069715312883,4.0,0.47661745964129876,0.10345746405888714,0.006303828401236223,0.26339870312228825,2,dark_small_objects_many_parts
train,Body_112_jpg.rf.6d5e04be116846eb44ce6b06b0f57ec7.jpg,e27e0920dbdf591db0b94c947192fe78ae577d5ef1d47290d3ffe48c29aa9ff8,0.019788719523942646,0.08202317976507076,0.08090993843826594,5.0,0.2978103136663003,0.003933757211449968,0.0005048672356941136,0.17508375011175442,2,dark_small_objects_many_parts
train,Body_113_jpg.rf.ad9de5053a9bed4c4a3bca2279bd4776.jpg,7ac37e59385d384af8367128ce29203432d3ea6df387d29255ac34e198fd3004,0.043018070761639035,0.1284176172110337,0.12302611107919731,6.0,0.1834052944445321,0.0006810448648165385,0.0005048672356941136,0.15650884306517523,2,dark_small_objects_many_parts
train,Body_114_jpg.rf.bfeae201f614c73a331b219fbc3048f5.jpg,be173845161afe4d01e8058f56fd7b7f798c69b35b84336055518afb70249c6e,0.04689157368895931,0.18703880709896858,0.0615391824759689,28.0,0.12466605048304395,6.932065755595169e-05,3.3009836931405556e-05,0.2890451354503642,2,dark_small_objects_many_parts
train,Body_118_jpg.rf.eb52294f64095bd8135b00de41f13807.jpg,e0dbded4e1e6e5fe19bf8b8ac0c2936479602aa69e64dbc43871cc2353eae3b5,0.03925398631537296,0.15213835102723822,0.12776635861864277,7.0,0.1779098171255034,0.007270966748090932,0.0011553442925991946,0.21020224026759973,2,dark_small_objects_many_parts
train,Body_120_jpg.rf.67b3433b4e3463b63f5524149e41b44c.jpg,e748d2844359b9f002b0f8b82e75e902b0a5bfdff93d2de18911128e608e3e90,0.030870795183239118,0.13820948977242528,0.0778890796736175,4.0,0.1926916221033868,0.053995290596597786,0.001355603969983055,0.33750907770515615,2,dark_small_objects_many_parts
train,Body_121_jpg.rf.2142abfbd57a46d4890e20de8667ce53.jpg,6c25f087cfdf93cb1403e4e3df0673e02bf60b80c9434333d5b3676a3e1962de,0.06582610245304081,0.17592395499440586,0.032178549673043046,8.0,0.26812240047534164,0.0012466715081094165,0.0008043396932285821,0.3895061728395062,2,dark_small_objects_many_parts
train,Body_122_jpg.rf.6d22ce6ddce6ec0d131108822daaeb92.jpg,664224c998b8695e5b606e1143918b247a6c0ed7ee52d40a9aafb2d7775d877f,0.11182345907707948,0.30473070807337693,0.07132711971507352,3.0,0.3691820162408398,0.16427015250544663,0.03264232741356924,0.5918553729011244,0,bright_large_objects_many_parts
train,Body_123_jpg.rf.b9069342f90090dd127afe9c6b5e9b6d.jpg,01a6ea36116c0c1e2c8714ab123b70c79e6b9a5a567c53f7370b9fdbd04d7c91,0.045548871602953366,0.20267483255158317,0.028600348678289676,3.0,0.08970423186109461,0.017676767676767676,0.01637287911797716,0.23560441011421407,2,dark_small_objects_many_parts
train,Body_125_jpg.rf.35cf55d121b58df65db4d0e706acc66b.jpg,939d04f4dd03cc101b656a967b35d75672d90042aae66dc1ccf562a4532aa261,0.040323940848098226,0.1630186743148542,0.10799467049393,2.0,0.23240905789925398,0.11620452894962699,0.04588477366255144,0.28209326379261024,2,dark_small_objects_many_parts
train,Body_126_jpg.rf.3e2574280f1d3d7bce384963e38bbe8e.jpg,adf623b161935ad062c8c5ef935a9215475bc6bed223458edc14c8413243d4da,0.023268789393356866,0.1361688198145628,0.004595599454991958,5.0,0.4070971149402522,0.04703901762725292,0.025510001980590214,0.40536079751766024,2,dark_small_objects_many_parts
train,Body_127_jpg.rf.41584c67209212c53bd47fb20e2152e8.jpg,99e7317344eca12eceaf458e0283d55f1f01cf0f9e56964fbe078a4c8594e2b9,0.022782992469010666,0.1356565695097257,0.0036577703906040568,5.0,0.07271186813670474,0.012508527541207279,0.005123126691754142,0.3574965339671222,2,dark_small_objects_many_parts
train,Body_128_jpg.rf.018c7a37997a1e722cab78fb2f79b18c.jpg,5959aacd2d3fd47e3e1e8b137e2798c2334d32dac7e7ad05999bc04a6e2dc6c4,0.14202436600616788,0.3081826805282629,0.1190048890955308,8.0,0.3776182302326093,0.0017720780792676218,0.0007295173961840628,0.47113289760348587,0,bright_large_objects_many_parts
train,Body_129_jpg.rf.76df418df53c3422468bb14bfa5da921.jpg,e5da0ec7d922fade7a1b21a6b52a0779906d776a319cba0000389e55fb075d8d,0.09369691619082879,0.2553594331600884,0.08642689573998545,3.0,0.19640852974186304,0.0675645342312009,0.06057965273651548,0.3151779230210603,2,dark_small_objects_many_parts
train,Body_130_jpg.rf.3c02e2d82cf77218d776f0929cf6ff1d.jpg,764f9e1f601891086cf2cbaed3a60e1f5037de19eb478b5ebb8b0de46cb60131,0.03998324481087521,0.17594941094137417,0.026111402698591645,5.0,0.14815034880394357,0.031045751633986925,0.0015019475803789532,0.36323474395369815,2,dark_small_objects_many_parts
train,Body_132_jpg.rf.cfa162e714c32bf2cdff1aa224ee5b0d.jpg,389e21e577e1878303f1a9e270066e2ccc1d16f3ed959609003bf4af533645e6,0.04949008647714274,0.1784153463079961,0.07710465075922947,3.0,0.16877929623027663,0.01855592966704078,0.010156026495895776,0.2968948746726524,2,dark_small_objects_many_parts
train,Body_133_jpg.rf.61e8723fc5e2f0eec279eab72625db97.jpg,9d417e6f3484d0df3c146af81aae92e2c3adb6452da17d9cc624ba0a57f3157e,0.03781606055859548,0.15716971280335149,0.13012556188246782,13.0,0.1812063995070531,4.621377170396778e-05,1.76052463634163e-05,0.25589225589225595,2,dark_small_objects_many_parts
train,Body_137_jpg.rf.fb357d2b52b420595df51842ecb93aa4.jpg,69ff545c9784e9e9b0055951013acd880a22b07698962021b43eff17becd6e5c,0.04544953572635233,0.14482299777992855,0.027937868529675055,4.0,0.28765542131555205,0.03678286129266521,0.00011443410136220595,0.5108668383178188,2,dark_small_objects_many_parts
train,Body_138_jpg.rf.62aca7caced39361b6c197ad947d3d1b.jpg,af32c23543fddbd66ce9809be06697876efe8699827b466a68d899dba6ce0be8,0.04682502758371014,0.1796945003986909,0.08856658935546875,7.0,0.13768292951299485,0.024975242622301445,0.00039281705948372616,0.3877830593516868,2,dark_small_objects_many_parts
train,Body_140_jpg.rf.acd851cd6c9d781fe8f16230d558fa20.jpg,c39ec350038f5998a7835d2cbd3de2bc93982d0c3529931e9be3b349403b17fa,0.023078143561291068,0.12894035243606217,0.023693385778688916,6.0,0.034331330736559494,0.002525252525252525,0.0005545652604476134,0.0952036706938668,2,dark_small_objects_many_parts
train,Body_142_jpg.rf.b50d23eb3b99ebd5bcb1d055cf9775c5.jpg,a0896ac8794237eb9221a4f176df2b50e9a5edc6b7ba33a6236e4d79094bd0b0,0.0440470333601819,0.16786699295182655,0.10107607374004289,4.0,0.3040668107641902,0.055824642780135575,0.0002278914605563707,0.5367790522169457,2,dark_small_objects_many_parts
